MANHATTAN,622 WEST 168TH STREET,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,622 WEST 168TH STREET,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,622 WEST 168TH STREET,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,622 WEST 168TH STREET,ANGELA RIOS,A2,NY PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,ALAN POEPPEL,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
BROOKLYN,63 FLUSHING AVENUE,T2,ROBERT SCHUBERT,NB,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,MICHELE O'CONNOR,0,0
MANHATTAN,200 EAST 127TH STREET,C6-3,VICTOR ABEL,A2,UNITED MORAVIAN CHURCH,GILBANE BUILDING COMPANY,ROBERT RODIN,0,25,COM
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,0
BROOKLYN,168 39TH STREET,E1,MICHAEL PENNELLA,A2,19-20 BUSH TERMINAL OWNER, LP,GILBANE BUILDING COMPANY,ANTHONY SCHIRRIPA,0,0
MANHATTAN,147 EAST 86TH STREET,R0,KENNETH CARTELLI,NB,CERUZZI PROPERTIES, LLC.,GILBANE BUILDING COMPANY,WALTER JR. PAPP,0,0
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,412 EAST 90TH STREET,W8,ELYSE WATERHOUSE,NB,THE SPENCE SCHOOL FOR GIRLS,GILBANE BUILDING COMPANY,MARC GALLAGHER,0,0
MANHATTAN,611 FIFTH AVENUE,C5-3,SALVATORE AQUILATO,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,SALVATORE AQUILATO,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,SALVATORE AQUILATO,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,SALVATORE AQUILATO,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,611 FIFTH AVENUE,SALVATORE AQUILATO,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,611 FIFTH AVENUE,SALVATORE AQUILATO,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,EDY ZINGHER,0,0
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
BRONX,1 WEST KINGSBRIDGE ROAD,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,EDWARD BOSCO,0,0
BRONX,1 WEST KINGSBRIDGE ROAD,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,EDWARD BOSCO,0,0
BRONX,1 WEST KINGSBRIDGE ROAD,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,EDWARD BOSCO,0,0
BRONX,1 WEST KINGSBRIDGE ROAD,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,EDWARD BOSCO,0,0
BRONX,1 WEST KINGSBRIDGE ROAD,C4-4,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,MURRAY BEYNON,0,120,PUB
BRONX,1 WEST KINGSBRIDGE ROAD,C4-4,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,MURRAY BEYNON,0,120,PUB
BRONX,1 WEST KINGSBRIDGE ROAD,C4-4,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,MURRAY BEYNON,0,120,PUB
BRONX,1 WEST KINGSBRIDGE ROAD,C4-4,RICHARD COTE,A2,NYCEDC,GILBANE BUILDING COMPANY,MURRAY BEYNON,0,120,PUB
BROOKLYN,63 FLUSHING AVENUE,M3-1,T2,ROBERT SCHUBERT,A3,BNY TOWER ASSOCIATES LLC,GILBANE BUILDING COMPANY,DIEGO BALBAS,0,266,B
MANHATTAN,3080 BROADWAY,R8,MARTIN OPPENHEIMER,A3,THE JEWISH THEOLOGICAL SEMINARY,GILBANE BUILDING COMPANY,JAMES FUREY,0,225,G
MANHATTAN,3080 BROADWAY,R8,MARTIN OPPENHEIMER,A3,THE JEWISH THEOLOGICAL SEMINARY,GILBANE BUILDING COMPANY,JAMES FUREY,0,225,G
MANHATTAN,3957 BROADWAY,R8,CHRISTOPHER BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,MICHAEL GERASOPOULOS,0,160,PUB
MANHATTAN,611 FIFTH AVENUE,C5-3,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,ELLA MALKIN,0,0
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A2,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A2,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A2,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A2,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,611 FIFTH AVENUE,C5-3,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,MICHAEL GATTI,43605,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,MICHAEL GATTI,43605,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,R0,PATRICK HAMILTON,A2,HUDSONS BAY COMPANY,GILBANE BUILDING COMPANY,MICHAEL GATTI,43605,556,COM
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,CHARLES CALCAGNI,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,0
MANHATTAN,225 EAST 126TH STREET,C6-3,I9,ROBERT MURPHY,A3,MM PROTON I, LLC,GILBANE BUILDING COMPANY,MILTON ANDINO,0,15,COM
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,R8B,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,HOWARD HOLOWITZ,0,69,J-2
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,JOSEPH TORTORELLA,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,JOSEPH TORTORELLA,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,JOSEPH TORTORELLA,0,0
MANHATTAN,411 EAST 75TH STREET,EDWARD MAHONEY,A2,MEMORIAL SLOAN KETTERING,GILBANE BUILDING COMPANY,JOSEPH TORTORELLA,0,0
MANHATTAN,250 WEST 57TH STREET,C5-3,JORDE WIGELAND,A2,EMPIRE STATE REALTY TRUST,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,312,B
MANHATTAN,250 WEST 57TH STREET,C5-3,JORDE WIGELAND,A2,EMPIRE STATE REALTY TRUST,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,312,B
MANHATTAN,250 WEST 57TH STREET,JORDE WIGELAND,A2,EMPIRE STATE REALTY TRUST,GILBANE BUILDING COMPANY,ROBERT IOANNA,0,0
MANHATTAN,250 WEST 57TH STREET,JORDE WIGELAND,A2,EMPIRE STATE REALTY TRUST,GILBANE BUILDING COMPANY,ROBERT IOANNA,0,0
MANHATTAN,3959 BROADWAY,R8,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,GEORGE SHMIDHEISER,0,148,PUB
MANHATTAN,3959 BROADWAY,R8,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,GEORGE SHMIDHEISER,0,148,PUB
MANHATTAN,3959 BROADWAY,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,3959 BROADWAY,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,3959 BROADWAY,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,ELI GOTTLIEB,0,0
MANHATTAN,3959 BROADWAY,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,ELI GOTTLIEB,0,0
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,80 WEST END AVENUE,R8,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,BARRY ERENBERG,0,75,B
MANHATTAN,80 WEST END AVENUE,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,ROBERT IOANNA,0,0
MANHATTAN,80 WEST END AVENUE,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,ROBERT IOANNA,0,0
MANHATTAN,80 WEST END AVENUE,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,ROBERT IOANNA,0,0
MANHATTAN,80 WEST END AVENUE,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,JOHN BARANELLO, JR.,0,0
MANHATTAN,80 WEST END AVENUE,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,JOHN BARANELLO, JR.,0,0
MANHATTAN,80 WEST END AVENUE,FRANK RING,A1,80 WEA LLC,GILBANE BUILDING COMPANY,JOHN BARANELLO, JR.,0,0
MANHATTAN,620 WEST 168TH STREET,R8,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,WILLIAM PAXSON,0,187,PUB
MANHATTAN,620 WEST 168TH STREET,R8,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,WILLIAM PAXSON,0,187,PUB
MANHATTAN,620 WEST 168TH STREET,R8,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,WILLIAM PAXSON,0,187,PUB
MANHATTAN,620 WEST 168TH STREET,R8,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,WILLIAM PAXSON,0,187,PUB
MANHATTAN,620 WEST 168TH STREET,R8,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,WILLIAM PAXSON,0,187,PUB
MANHATTAN,620 WEST 168TH STREET,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,620 WEST 168TH STREET,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,620 WEST 168TH STREET,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,620 WEST 168TH STREET,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,620 WEST 168TH STREET,I1,CHRIS BRENNAN,A2,NEW YORK PRESBYTERIAN HOSPITAL,GILBANE BUILDING COMPANY,DINO DEFEO,0,0
MANHATTAN,14 WALL STREET,C5-5,LOUIS ANGELIADIS,A2,ROZA 14W LLC,GILBANE BUILDING COMPANY,JAMES NICOLAZZI,0,390,COM
MANHATTAN,74 LEONARD STREET,C6-2A,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,MICHAEL BERZAK,0,75,J-2
MANHATTAN,74 LEONARD STREET,C6-2A,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,MICHAEL BERZAK,0,75,J-2
MANHATTAN,74 LEONARD STREET,C6-2A,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,MICHAEL BERZAK,0,75,J-2
MANHATTAN,74 LEONARD STREET,C6-2A,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,MICHAEL BERZAK,0,75,J-2
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,DAVID GLICKMAN,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,DAVID GLICKMAN,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,DAVID GLICKMAN,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,DAVID GLICKMAN,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,SILVIAN MARCUS,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,SILVIAN MARCUS,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,SILVIAN MARCUS,0,0
MANHATTAN,74 LEONARD STREET,JAMES KINSEY,A2,KINSEY EQUITIES LLC,GILBANE BUILDING COMPANY,SILVIAN MARCUS,0,0
MANHATTAN,230 EAST 127TH STREET,C6-3,OSHRAT TOLEDO,A2,YORY, LLC,GILBANE BUILDING COMPANY,JAMES FEUERBORN,0,66,COM
MANHATTAN,225 EAST 126TH STREET,C6-3,I9,ROBERT MURPHY,A2,MM PROTON I, LLC,GILBANE BUILDING COMPANY,DAVID GOOD,0,63,B
MANHATTAN,611 FIFTH AVENUE,C5-3,R0,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,R0,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
MANHATTAN,611 FIFTH AVENUE,C5-3,R0,TIMOTHY DOYLE,A2,SAKS FIFTH AVENUE,GILBANE BUILDING COMPANY,MICHAEL GATTI,0,556,COM
